employee_id,employee_name,email,department,designation,location,gender,age,marital_status,education,joining_date,experience_years,total_experience,previous_company,salary_lpa,bonus_lpa,performance_rating,last_appraisal_percent,satisfaction_score,attrition_status,attrition_reason,projects_handled,overtime_hours_monthly,work_from_home_days,leaves_taken,exact_salary,monthly_salary,attrtion_status
4151,Sanjay Kumar,sweta.chakraborty1032@srijanrealty.com,HR,Customer Success Manager,New Town,Female,33,Single,MBA,2022-12-20 00:00:00,5,11,Brigade Group,2.5,1.0,4.1,13,4.7,Active,Relocation,16.0,26.0,10.0,11.0,250000,20833,Active
4152,Rahul Sharma,arnab.ghosh1043@srijanrealty.com,HR,IT Manager,Dumdum,Female,49,Married,BBA,2021-03-14 00:00:00,1,4,Unimark,12.0,1.2,4.8,14,3.9,Active,Low Salary,16.0,44.0,13.0,16.0,1200000,100000,Active
4153,Pooja Sen,arnab.ghosh1043@srijanrealty.com,Operations,Operations Head,Kolkata,Female,24,Married,M.Com,2022-06-15 00:00:00,1,11,Brigade Group,2.5,0.65,3.4,12,2.5,Active,Work Pressure,16.0,29.0,7.0,8.0,250000,20833,Active
4154,Ananya Singh,anil.bose1069@srijanrealty.com,HR,CFO,New Town,Male,28,Single,Diploma Civil,2023-03-31 00:00:00,5,9,Godrej Properties,10.5,0.4,4.5,11,2.5,Active,Relocation,16.0,20.0,7.0,4.0,1050000,87500,Active
4155,Rohit Banerjee,anil.bose1069@srijanrealty.com,Construction,Marketing Intern,Howrah,Male,42,Married,LLB,2023-03-04 00:00:00,6,4,Unimark,10.5,1.1,4.0,14,2.7,Active,Low Salary,16.0,17.0,10.0,12.0,1050000,87500,Active
4156,Vikram Roy,amit.sharma1001@srijanrealty.com,Construction,Legal Advisor,Lake Town,Female,37,Single,B.Arch,2018-05-07 00:00:00,5,4,Unimark,7.0,0.95,4.2,12,4.5,Active,Relocation,16.0,16.0,15.0,8.0,700000,58333,Active
4157,Nikhil Ghosh,sunita.malhotra1126@srijanrealty.com,Finance,HR Head,New Town,Female,31,Single,B.Com,2022-02-08 00:00:00,7,4,Merlin Group,5.0,1.45,4.9,14,2.6,Active,Low Salary,16.0,6.0,4.0,4.0,500000,41666,Active
4158,Nikhil Das,rajesh.ghosh1121@srijanrealty.com,Finance,Legal Advisor,Rajarhat,Male,35,Married,B.Tech,2018-05-23 00:00:00,5,8,TCS,14.5,0.65,4.7,11,4.3,Active,Career Growth,16.0,8.0,5.0,13.0,1450000,120833,Active
4159,Rohit Mukherjee,sayan.tiwari1085@srijanrealty.com,Construction,Legal Advisor,Behala,Female,38,Single,BBA,2017-01-11 00:00:00,6,10,Ambuja Neotia,8.0,0.95,3.5,12,4.6,Active,Personal,16.0,43.0,3.0,7.0,800000,66666,Active
4160,Arjun Dutta,arnab.ghosh1043@srijanrealty.com,Legal,Customer Success Manager,Dumdum,Female,28,Single,MBA,2018-06-19 00:00:00,1,5,Merlin Group,10.0,0.45,4.5,14,2.9,Active,Personal,16.0,6.0,2.0,16.0,1000000,83333,Active
4161,Amit Bose,deepa.khan1116@srijanrealty.com,Customer Service,Legal Advisor,Rajarhat,Female,35,Single,MBA,2023-07-13 00:00:00,6,6,Infosys,9.5,0.25,4.3,12,4.9,Active,Personal,16.0,33.0,5.0,16.0,950000,79166,Active
4162,Ananya Dutta,soma.khan1038@srijanrealty.com,HR,Operations Head,Howrah,Male,30,Single,B.Tech,2017-04-12 00:00:00,3,7,Ambuja Neotia,12.0,1.1,3.6,12,3.5,Active,Low Salary,16.0,19.0,5.0,5.0,1200000,100000,Active
4163,Aarav Paul,arnab.ghosh1043@srijanrealty.com,Construction,Operations Head,Behala,Female,30,Single,M.Com,2020-08-24 00:00:00,7,6,Unimark,10.5,0.85,3.8,13,3.5,Active,Relocation,16.0,24.0,7.0,21.0,1050000,87500,Active
4164,Ananya Sen,tania.mehta1140@srijanrealty.com,IT,Civil Engineer,Lake Town,Female,34,Married,B.Com,2017-02-11 00:00:00,6,9,L&T,14.5,1.1,4.2,11,3.1,Active,Personal,16.0,19.0,13.0,9.0,1450000,120833,Active
4165,Ananya Bose,nisha.thomas1130@srijanrealty.com,HR,CFO,New Town,Male,43,Single,B.Com,2019-10-09 00:00:00,9,6,TCS,6.0,1.35,4.0,13,4.9,Active,Personal,16.0,14.0,3.0,10.0,600000,50000,Active
4166,Priya Das,sweta.ghosh1082@srijanrealty.com,Operations,Customer Success Manager,Rajarhat,Female,40,Single,MBA,2023-04-04 00:00:00,9,11,DLF,14.5,1.0,3.6,14,3.9,Active,Career Growth,16.0,40.0,14.0,13.0,1450000,120833,Active
4167,Vikram Paul,tanvi.gupta1024@srijanrealty.com,Legal,Operations Head,Digha,Male,35,Single,Diploma Civil,2023-08-03 00:00:00,3,4,Merlin Group,9.5,0.7,4.6,14,2.5,Active,Career Growth,16.0,15.0,2.0,13.0,950000,79166,Active
4168,Ananya Mukherjee,shreya.majumdar1018@srijanrealty.com,Operations,Sales Executive,Ballygunge,Male,35,Single,MBA,2022-11-05 00:00:00,5,5,TCS,14.5,0.95,3.8,12,2.9,Active,Relocation,16.0,32.0,15.0,20.0,1450000,120833,Active
4169,Manish Ghosh,sayan.majumdar1135@srijanrealty.com,IT,Junior Accountant,Jadavpur,Female,35,Single,B.Com,2022-08-31 00:00:00,7,5,Infosys,9.5,1.05,4.9,14,3.4,Active,Low Salary,16.0,14.0,11.0,11.0,950000,79166,Active
4170,Manish Singh,soma.khan1038@srijanrealty.com,Legal,Team Lead,Ballygunge,Female,42,Single,BBA,2020-05-19 00:00:00,6,12,Merlin Group,4.5,2.3,4.0,11,3.8,Active,Low Salary,16.0,14.0,11.0,19.0,450000,37500,Active
4171,Sumit Roy,moumita.majumdar1096@srijanrealty.com,HR,Accountant,Asansol,Male,45,Married,Diploma Civil,2016-04-12 00:00:00,9,5,Brigade Group,6.5,0.8,3.9,14,4.2,Active,Personal,16.0,41.0,11.0,17.0,650000,54166,Active
4172,Vikram Sharma,rupam.jain1050@srijanrealty.com,Finance,HR Intern,Digha,Male,34,Married,BBA,2021-04-09 00:00:00,7,4,Infosys,19.5,1.2,4.2,14,3.4,Active,Low Salary,16.0,7.0,12.0,12.0,1950000,162500,Active
4173,Amit Sarkar,ishita.patil1070@srijanrealty.com,HR,Project Manager,New Town,Male,34,Single,MCA,2019-07-31 00:00:00,3,8,Siddha Group,12.5,0.25,4.0,14,3.7,Active,Career Growth,16.0,15.0,0.0,7.0,1250000,104166,Active
4174,Rohit Roy,bikram.roy1139@srijanrealty.com,Sales,Operations Head,Kolkata,Male,40,Married,LLB,2017-11-26 00:00:00,4,8,Godrej Properties,11.0,0.65,4.9,12,4.2,Active,Low Salary,16.0,9.0,5.0,8.0,1100000,91666,Active
4175,Kavya Sarkar,monalisa.patel1084@srijanrealty.com,Legal,Civil Engineer,Lake Town,Male,35,Single,M.Com,2021-08-14 00:00:00,1,6,Ambuja Neotia,16.0,2.2,3.4,12,3.7,Active,Better Opportunity,16.0,30.0,2.0,15.0,1600000,133333,Active
4176,Sanjay Das,arjun.roy1061@srijanrealty.com,HR,Sales Manager,Asansol,Female,23,Married,M.Com,2016-03-07 00:00:00,2,7,Siddha Group,23.0,1.1,4.8,13,3.7,Active,Low Salary,16.0,10.0,1.0,14.0,2300000,191666,Active
4177,Akash Paul,rohan.biswas1059@srijanrealty.com,Construction,Brand Manager,Kolkata,Male,29,Married,B.Tech,2017-03-22 00:00:00,7,4,Ambuja Neotia,5.0,0.65,4.3,11,3.4,Active,Personal,16.0,8.0,9.0,4.0,500000,41666,Active
4178,Rahul Gupta,debashis.kumari1033@srijanrealty.com,Finance,HR Head,Dumdum,Female,27,Married,BCA,2019-07-11 00:00:00,5,7,Prestige Group,11.0,0.6,3.8,12,4.0,Active,Personal,16.0,31.0,14.0,12.0,1100000,91666,Active
4179,Ananya Mukherjee,riya.saha1078@srijanrealty.com,HR,Legal Advisor,Kolkata,Male,38,Married,MBA,2017-06-17 00:00:00,6,9,TCS,4.5,1.1,4.3,14,4.3,Active,Better Opportunity,16.0,25.0,10.0,9.0,450000,37500,Active
4180,Priya Bose,nisha.das1080@srijanrealty.com,Construction,Legal Advisor,Rajarhat,Male,30,Married,B.Arch,2021-05-05 00:00:00,5,8,DLF,16.0,1.0,4.4,13,2.6,Active,Relocation,16.0,40.0,6.0,12.0,1600000,133333,Active
4181,Rahul Ghosh,ritu.mukherjee1014@srijanrealty.com,Legal,HR Manager,New Town,Male,35,Married,B.Arch,2022-05-18 00:00:00,2,7,Prestige Group,10.5,0.35,4.7,12,3.1,Left,Personal,16.0,34.0,1.0,13.0,1050000,87500,Left
4182,Aditya Mukherjee,sourav.majumdar1057@srijanrealty.com,Construction,Legal Advisor,Joka,Male,45,Single,BBA,2021-06-04 00:00:00,7,2,Unimark,23.0,0.7,3.4,14,2.8,Active,Low Salary,16.0,41.0,10.0,10.0,2300000,191666,Active
4183,Rahul Paul,soumik.thomas1091@srijanrealty.com,Marketing,Operations Head,Digha,Female,41,Single,M.Tech,2017-01-07 00:00:00,9,6,Brigade Group,10.0,1.0,3.9,12,2.8,Active,Better Opportunity,16.0,36.0,8.0,18.0,1000000,83333,Active
4184,Sneha Mukherjee,neha.yadav1008@srijanrealty.com,Finance,Support Executive,Joka,Female,34,Married,B.Tech,2020-10-27 00:00:00,2,6,Unimark,10.5,1.65,3.7,13,4.9,Active,Work Pressure,16.0,23.0,4.0,9.0,1050000,87500,Active
4185,Sumit Verma,indranil.biswas1137@srijanrealty.com,IT,Operations Head,Joka,Male,40,Single,BCA,2023-06-27 00:00:00,5,11,PS Group,7.0,1.35,3.6,14,4.0,Left,Better Opportunity,16.0,42.0,14.0,10.0,700000,58333,Left
4186,Tanvi Roy,rajesh.ghosh1121@srijanrealty.com,IT,Brand Manager,Kolkata,Male,22,Married,Diploma Civil,2023-05-21 00:00:00,5,5,Brigade Group,23.0,1.55,3.9,14,2.7,Left,Low Salary,16.0,20.0,2.0,14.0,2300000,191666,Left
4187,Riya Bose,tania.srivastava1090@srijanrealty.com,Operations,BI Developer,Howrah,Male,36,Married,BBA,2017-04-20 00:00:00,2,9,DLF,14.5,1.85,3.2,13,3.5,Active,Better Opportunity,16.0,40.0,9.0,19.0,1450000,120833,Active
4188,Arjun Ghosh,rahul.kumar1003@srijanrealty.com,Operations,HR Manager,Rajarhat,Female,42,Single,M.Tech,2017-09-02 00:00:00,5,5,Prestige Group,7.0,1.1,4.1,14,2.6,Active,Better Opportunity,16.0,28.0,15.0,14.0,700000,58333,Active
4189,Priya Roy,subham.mitra1073@srijanrealty.com,Finance,Legal Advisor,Howrah,Female,42,Single,Diploma Civil,2017-05-27 00:00:00,7,12,DLF,5.0,0.6,3.6,11,4.0,Active,Low Salary,16.0,41.0,11.0,19.0,500000,41666,Active
4190,Vikram Ghosh,sunita.malhotra1126@srijanrealty.com,Finance,Brand Manager,Dumdum,Male,36,Married,B.Com,2018-02-07 00:00:00,2,3,Godrej Properties,14.0,0.9,3.2,14,2.9,Left,Relocation,16.0,7.0,2.0,5.0,1400000,116666,Left
4191,Amit Ghosh,sneha.ghosh1004@srijanrealty.com,Sales,Operations Head,New Town,Male,37,Married,BCA,2023-03-29 00:00:00,6,3,DLF,16.5,0.75,3.7,12,3.3,Active,Personal,16.0,37.0,14.0,10.0,1650000,137500,Active
4192,Karan Sen,arjun.kumari1111@srijanrealty.com,Operations,Digital Marketing Exec,Rajarhat,Male,37,Single,BBA,2016-08-20 00:00:00,8,5,Merlin Group,4.5,1.05,4.2,14,4.2,Active,Career Growth,16.0,23.0,15.0,9.0,450000,37500,Active
4193,Rahul Roy,shreya.sharma1118@srijanrealty.com,IT,Legal Advisor,Kolkata,Female,24,Single,BCA,2020-06-17 00:00:00,7,5,Godrej Properties,2.5,1.1,4.1,12,3.0,Active,Relocation,16.0,32.0,10.0,4.0,250000,20833,Active
4194,Akash Das,arjun.jain1011@srijanrealty.com,Sales,Support Executive,Lake Town,Female,45,Single,MBA,2023-06-22 00:00:00,1,8,Godrej Properties,13.0,1.95,4.7,13,3.4,Active,Low Salary,16.0,24.0,12.0,23.0,1300000,108333,Active
4195,Karan Das,debashis.kumari1033@srijanrealty.com,Sales,Legal Advisor,Asansol,Female,45,Single,MCA,2022-08-02 00:00:00,6,1,L&T,14.0,0.75,4.1,14,4.3,Active,Career Growth,16.0,22.0,3.0,8.0,1400000,116666,Active
4196,Akash Banerjee,priya.gupta1102@srijanrealty.com,HR,Senior Sales Executive,New Town,Female,24,Single,MBA,2019-08-18 00:00:00,6,6,Ambuja Neotia,4.0,2.2,4.1,11,3.6,Active,Relocation,16.0,22.0,4.0,21.0,400000,33333,Active
4197,Aditya Bose,riya.jain1128@srijanrealty.com,Marketing,Sales Executive,Dumdum,Female,37,Single,MCA,2020-04-09 00:00:00,5,8,Prestige Group,13.0,0.3,3.2,11,2.6,Left,Better Opportunity,16.0,37.0,2.0,4.0,1300000,108333,Left
4198,Ishita Mukherjee,neha.bose1108@srijanrealty.com,Marketing,Legal Advisor,Digha,Male,44,Single,Diploma Civil,2019-03-16 00:00:00,5,2,DLF,4.0,1.05,3.7,13,4.2,Active,Work Pressure,16.0,24.0,10.0,12.0,400000,33333,Active
4199,Sanjay Bose,tanvi.paul1074@srijanrealty.com,Operations,Customer Success Manager,Digha,Male,29,Single,B.Arch,2021-04-28 00:00:00,1,5,Unimark,6.5,1.0,3.5,12,4.0,Active,Low Salary,16.0,29.0,0.0,7.0,650000,54166,Active
4200,Priya Banerjee,sayan.tiwari1085@srijanrealty.com,IT,Sales Executive,Dumdum,Female,28,Married,M.Tech,2023-11-13 00:00:00,8,8,Prestige Group,11.0,1.4,4.7,12,2.6,Active,Low Salary,16.0,23.0,15.0,14.0,1100000,91666,Active
4201,Akash Mukherjee,tanvi.paul1074@srijanrealty.com,Finance,CFO,Ballygunge,Male,40,Single,B.Tech,2020-08-26 00:00:00,3,8,DLF,8.0,0.6,3.8,14,3.6,Active,Personal,16.0,5.0,10.0,6.0,800000,66666,Active
4202,Aarav Gupta,abhishek.kumar1081@srijanrealty.com,Operations,CFO,Asansol,Male,41,Married,LLB,2019-05-31 00:00:00,3,12,Unimark,7.5,0.8,4.6,11,3.8,Active,Relocation,16.0,43.0,2.0,6.0,750000,62500,Active
4203,Sourav Verma,neha.bose1108@srijanrealty.com,Customer Service,Senior Sales Executive,Howrah,Female,49,Single,M.Com,2023-03-15 00:00:00,7,8,Prestige Group,9.0,1.5,3.3,14,4.6,Active,Relocation,16.0,29.0,14.0,23.0,900000,75000,Active
4204,Rahul Chatterjee,sourav.tiwari1007@srijanrealty.com,HR,Legal Advisor,Ballygunge,Male,24,Married,BCA,2018-09-03 00:00:00,3,11,DLF,10.5,1.45,3.8,11,2.9,Active,Personal,16.0,23.0,8.0,16.0,1050000,87500,Active
4205,Amit Gupta,nisha.bose1030@srijanrealty.com,HR,Recruiter,Lake Town,Female,48,Single,MBA,2016-07-04 00:00:00,7,5,DLF,2.5,1.2,4.8,14,4.8,Active,Better Opportunity,16.0,27.0,3.0,13.0,250000,20833,Active
4206,Sneha Dutta,rohan.malhotra1009@srijanrealty.com,IT,Operations Head,Kolkata,Male,28,Single,MCA,2017-08-31 00:00:00,5,6,Godrej Properties,10.0,0.95,3.4,12,4.3,Active,Personal,16.0,34.0,4.0,12.0,1000000,83333,Active
4207,Pooja Chatterjee,kavita.mitra1112@srijanrealty.com,IT,Sales Executive,Kolkata,Male,28,Single,M.Com,2021-03-20 00:00:00,6,5,Brigade Group,10.0,1.05,4.9,13,2.8,Left,Better Opportunity,16.0,11.0,10.0,14.0,1000000,83333,Left
4208,Sneha Sen,priya.gupta1102@srijanrealty.com,Operations,Operations Head,Ballygunge,Male,46,Single,M.Com,2019-07-06 00:00:00,9,6,Unimark,7.5,2.2,3.3,14,3.2,Active,Work Pressure,16.0,32.0,5.0,12.0,750000,62500,Active
4209,Rohit Paul,neha.yadav1008@srijanrealty.com,Construction,Operations Head,New Town,Male,29,Married,MBA,2023-02-16 00:00:00,5,6,Brigade Group,6.0,0.75,3.5,13,3.8,Active,Relocation,16.0,35.0,8.0,12.0,600000,50000,Active
4210,Amit Sarkar,sanjay.sarkar1015@srijanrealty.com,Finance,Brand Manager,Lake Town,Female,29,Single,LLB,2021-06-21 00:00:00,5,6,Merlin Group,11.0,1.1,4.9,12,2.9,Left,Career Growth,16.0,19.0,12.0,4.0,1100000,91666,Left
4211,Pooja Banerjee,soma.khan1038@srijanrealty.com,Customer Service,Legal Advisor,Lake Town,Male,25,Single,B.Tech,2020-07-31 00:00:00,7,7,Wipro,23.0,1.2,3.9,12,3.7,Active,Personal,16.0,31.0,0.0,10.0,2300000,191666,Active
4212,Vikram Verma,monalisa.mitra1034@srijanrealty.com,IT,Project Manager,New Town,Male,45,Single,MCA,2023-04-18 00:00:00,2,9,Unimark,16.5,0.95,4.9,11,2.8,Active,Relocation,16.0,33.0,13.0,4.0,1650000,137500,Active
4213,Deepak Sarkar,subham.mitra1073@srijanrealty.com,Sales,Content Strategist,New Town,Male,26,Single,BCA,2021-12-09 00:00:00,8,4,Siddha Group,9.5,0.65,3.9,14,4.9,Active,Work Pressure,16.0,35.0,9.0,14.0,950000,79166,Active
4214,Riya Sarkar,ishita.patil1070@srijanrealty.com,HR,Digital Marketing Exec,Joka,Female,43,Married,B.Arch,2017-07-11 00:00:00,2,10,Merlin Group,6.0,0.75,3.7,14,2.6,Left,Career Growth,16.0,42.0,12.0,9.0,600000,50000,Left
4215,Nikhil Mukherjee,amit.srivastava1051@srijanrealty.com,Sales,Support Executive,Rajarhat,Male,43,Single,Diploma Civil,2021-08-29 00:00:00,7,7,Merlin Group,6.5,1.05,4.9,14,4.2,Active,Relocation,16.0,32.0,6.0,17.0,650000,54166,Active
4216,Sanjay Kumar,subham.mehta1023@srijanrealty.com,Customer Service,Legal Advisor,Kolkata,Male,32,Single,B.Com,2021-07-11 00:00:00,7,7,Ambuja Neotia,2.5,0.6,4.5,12,2.5,Left,Career Growth,16.0,13.0,7.0,20.0,250000,20833,Left
4217,Tanvi Sarkar,soumik.thomas1091@srijanrealty.com,Legal,Junior Accountant,Rajarhat,Male,32,Single,LLB,2023-06-23 00:00:00,3,5,Merlin Group,14.5,1.0,3.7,12,3.4,Active,Low Salary,16.0,28.0,2.0,8.0,1450000,120833,Active
4218,Tanvi Dutta,arjun.kumari1111@srijanrealty.com,Marketing,Legal Advisor,Howrah,Male,25,Single,MCA,2016-01-20 00:00:00,2,4,Wipro,10.5,0.9,3.8,13,3.9,Active,Career Growth,16.0,28.0,10.0,16.0,1050000,87500,Active
4219,Deepak Dutta,tania.srivastava1090@srijanrealty.com,HR,IT Support,Kolkata,Female,24,Single,LLB,2017-04-17 00:00:00,9,11,Godrej Properties,12.0,0.4,4.3,13,3.5,Left,Career Growth,16.0,24.0,2.0,17.0,1200000,100000,Left
4220,Sanjay Chatterjee,ritu.adhikari1114@srijanrealty.com,Customer Service,IT Support,Jadavpur,Female,45,Married,B.Tech,2022-05-23 00:00:00,6,9,Wipro,19.0,2.3,4.2,13,3.1,Active,Work Pressure,16.0,30.0,11.0,7.0,1900000,158333,Active
4221,Kavya Singh,riya.jain1128@srijanrealty.com,Operations,Legal Advisor,Dumdum,Female,34,Single,M.Com,2023-09-06 00:00:00,8,7,Godrej Properties,16.5,0.65,3.4,12,2.8,Active,Better Opportunity,16.0,8.0,3.0,17.0,1650000,137500,Active
4222,Riya Sarkar,shreya.sharma1118@srijanrealty.com,Construction,Project Manager,New Town,Male,45,Single,Diploma Civil,2018-03-27 00:00:00,9,5,Godrej Properties,6.5,0.65,3.6,13,2.7,Left,Relocation,16.0,11.0,11.0,10.0,650000,54166,Left
4223,Manish Mukherjee,poulami.mukherjee1092@srijanrealty.com,Legal,HR Manager,Ballygunge,Female,33,Married,B.Arch,2023-08-28 00:00:00,6,6,PS Group,2.5,1.1,3.8,11,4.8,Active,Career Growth,16.0,19.0,4.0,8.0,250000,20833,Active
4224,Karan Chatterjee,sourav.tiwari1007@srijanrealty.com,Customer Service,Legal Advisor,Rajarhat,Male,38,Married,BBA,2016-04-24 00:00:00,5,3,Wipro,3.0,0.7,3.4,13,2.6,Active,Relocation,16.0,36.0,8.0,18.0,300000,25000,Active
4225,Rohit Verma,prosenjit.yadav1047@srijanrealty.com,Marketing,IT Support,Behala,Male,30,Married,M.Tech,2021-08-09 00:00:00,9,7,Prestige Group,10.0,0.95,3.2,14,4.6,Active,Relocation,16.0,41.0,12.0,22.0,1000000,83333,Active
4226,Neha Das,pooja.singh1060@srijanrealty.com,Construction,Civil Engineer,Howrah,Male,49,Single,LLB,2019-02-23 00:00:00,3,5,Infosys,4.0,1.0,4.3,13,4.0,Active,Low Salary,16.0,13.0,8.0,18.0,400000,33333,Active
4227,Sanjay Gupta,rupam.roy1100@srijanrealty.com,Construction,Finance Manager,New Town,Female,35,Single,MBA,2021-02-09 00:00:00,3,6,Brigade Group,14.0,1.05,3.7,11,4.1,Active,Personal,16.0,38.0,15.0,13.0,1400000,116666,Active
4228,Ishita Das,anil.das1119@srijanrealty.com,Operations,Project Manager,Behala,Male,39,Married,LLB,2023-02-14 00:00:00,2,3,TCS,9.5,1.05,4.5,11,3.6,Active,Work Pressure,16.0,18.0,2.0,20.0,950000,79166,Active
4229,Tanvi Sarkar,tania.srivastava1090@srijanrealty.com,Operations,Legal Advisor,Kolkata,Male,37,Married,BBA,2020-07-20 00:00:00,9,11,Brigade Group,12.5,1.95,4.1,14,2.6,Active,Better Opportunity,16.0,31.0,2.0,19.0,1250000,104166,Active
4230,Sanjay Singh,amit.srivastava1051@srijanrealty.com,HR,Senior Sales Executive,Dumdum,Male,22,Single,B.Tech,2017-11-09 00:00:00,6,8,Siddha Group,7.0,0.75,3.4,12,2.9,Active,Work Pressure,16.0,12.0,5.0,21.0,700000,58333,Active
4231,Priya Chatterjee,arjun.kumari1111@srijanrealty.com,Finance,HR Intern,Jadavpur,Female,30,Married,Diploma Civil,2023-08-11 00:00:00,7,6,Wipro,2.5,1.15,4.3,11,3.2,Active,Personal,16.0,23.0,5.0,16.0,250000,20833,Active
4232,Riya Roy,ananya.biswas1098@srijanrealty.com,Customer Service,Team Lead,Howrah,Female,35,Married,B.Arch,2018-04-17 00:00:00,7,5,PS Group,6.5,0.25,4.8,14,4.2,Active,Personal,16.0,8.0,15.0,18.0,650000,54166,Active
4233,Deepak Das,kavita.mitra1112@srijanrealty.com,IT,Finance Manager,Rajarhat,Male,23,Single,BCA,2020-01-02 00:00:00,6,9,Merlin Group,7.0,0.55,4.1,13,4.7,Active,Relocation,16.0,40.0,9.0,17.0,700000,58333,Active
4234,Vikram Paul,debashis.banerjee1083@srijanrealty.com,Customer Service,Support Executive,Joka,Male,25,Single,BCA,2017-05-04 00:00:00,1,5,Siddha Group,7.5,1.05,4.7,14,3.7,Active,Low Salary,16.0,32.0,15.0,8.0,750000,62500,Active
4235,Priya Bose,soumik.thomas1091@srijanrealty.com,Operations,Junior Accountant,New Town,Female,46,Married,LLB,2022-12-25 00:00:00,4,5,Unimark,13.0,0.75,4.4,14,3.5,Active,Career Growth,16.0,5.0,9.0,13.0,1300000,108333,Active
4236,Tanvi Sharma,sudipta.verma1049@srijanrealty.com,Finance,Legal Advisor,Asansol,Female,29,Single,MBA,2023-11-01 00:00:00,7,7,TCS,15.5,0.75,4.8,11,2.6,Active,Work Pressure,16.0,17.0,0.0,18.0,1550000,129166,Active
4237,Arjun Das,anjali.de1056@srijanrealty.com,Customer Service,IT Support,Joka,Male,27,Married,M.Tech,2019-01-20 00:00:00,2,5,Brigade Group,12.0,1.75,4.0,12,4.0,Active,Relocation,16.0,20.0,12.0,9.0,1200000,100000,Active
4238,Ananya Paul,bikram.saha1039@srijanrealty.com,HR,Marketing Intern,Digha,Male,46,Single,Diploma Civil,2019-06-15 00:00:00,2,2,DLF,12.5,0.25,3.6,13,4.6,Left,Better Opportunity,16.0,27.0,5.0,9.0,1250000,104166,Left
4239,Aditya Singh,payel.adhikari1036@srijanrealty.com,HR,Operations Head,Behala,Male,37,Married,MCA,2019-09-16 00:00:00,2,12,Siddha Group,2.5,0.4,4.1,12,4.7,Active,Relocation,16.0,37.0,11.0,11.0,250000,20833,Active
4240,Sumit Banerjee,poulami.mukherjee1092@srijanrealty.com,HR,Civil Engineer,Joka,Female,22,Single,M.Com,2023-07-25 00:00:00,8,9,PS Group,7.5,0.25,4.8,11,4.6,Active,Better Opportunity,16.0,6.0,15.0,13.0,750000,62500,Active
4241,Priya Sharma,sneha.sarkar1054@srijanrealty.com,Customer Service,Senior Sales Executive,Jadavpur,Male,34,Single,B.Com,2020-11-16 00:00:00,5,12,Infosys,3.5,1.2,3.9,13,4.1,Active,Personal,16.0,18.0,11.0,19.0,350000,29166,Active
4242,Sneha Das,anil.ahmed1019@srijanrealty.com,IT,Customer Success Manager,Behala,Male,23,Married,BBA,2016-09-24 00:00:00,6,4,DLF,11.0,0.55,4.0,12,2.5,Left,Personal,16.0,13.0,14.0,15.0,1100000,91666,Left
4243,Neha Kumar,vikash.banerjee1005@srijanrealty.com,Legal,HR Manager,Kolkata,Male,45,Single,B.Arch,2022-01-07 00:00:00,7,7,DLF,10.5,2.2,3.7,12,3.2,Active,Low Salary,16.0,16.0,12.0,15.0,1050000,87500,Active
4244,Priya Paul,rajesh.ghosh1121@srijanrealty.com,Customer Service,Operations Head,Behala,Male,43,Married,Diploma Civil,2019-07-31 00:00:00,9,5,Godrej Properties,12.0,1.1,4.8,11,4.1,Active,Career Growth,16.0,19.0,11.0,4.0,1200000,100000,Active
4245,Pooja Sen,arjun.roy1061@srijanrealty.com,Construction,Senior Support,New Town,Female,35,Single,Diploma Civil,2016-07-15 00:00:00,7,5,Siddha Group,4.0,1.6,3.7,13,3.5,Active,Better Opportunity,16.0,20.0,1.0,4.0,400000,33333,Active
4246,Tanvi Sharma,abhishek.kumar1081@srijanrealty.com,Legal,Sales Intern,Kolkata,Male,23,Married,LLB,2019-10-14 00:00:00,1,6,L&T,7.5,1.05,3.2,12,4.9,Left,Career Growth,16.0,30.0,4.0,6.0,750000,62500,Left
4247,Rahul Sharma,mohit.verma1127@srijanrealty.com,HR,Team Lead,Howrah,Female,36,Single,LLB,2016-07-05 00:00:00,3,2,Infosys,14.5,1.05,3.7,12,4.2,Active,Career Growth,16.0,18.0,15.0,6.0,1450000,120833,Active
4248,Akash Sarkar,deepa.bhattacharjee1016@srijanrealty.com,Sales,Sales Manager,Rajarhat,Female,34,Single,Diploma Civil,2018-01-16 00:00:00,6,8,Merlin Group,4.0,2.3,4.7,14,3.3,Left,Relocation,16.0,33.0,10.0,9.0,400000,33333,Left
4249,Sneha Kumar,sweta.sarkar1132@srijanrealty.com,Customer Service,Operations Head,Ballygunge,Male,26,Single,Diploma Civil,2021-11-20 00:00:00,5,11,Siddha Group,9.5,0.3,4.7,11,3.7,Active,Better Opportunity,16.0,5.0,7.0,15.0,950000,79166,Active
4250,Sumit Sen,sudipta.singh1099@srijanrealty.com,Sales,Recruiter,Digha,Female,23,Single,B.Arch,2019-12-20 00:00:00,6,3,Ambuja Neotia,6.5,0.95,4.1,13,4.5,Active,Better Opportunity,16.0,40.0,5.0,23.0,650000,54166,Active
4251,Kavya Bose,tania.srivastava1090@srijanrealty.com,IT,Operations Head,Dumdum,Male,28,Single,LLB,2019-06-25 00:00:00,7,10,Siddha Group,3.0,1.75,4.6,12,3.4,Active,Low Salary,16.0,5.0,14.0,5.0,300000,25000,Active
4252,Vikram Banerjee,arjun.roy1061@srijanrealty.com,HR,Legal Advisor,Behala,Male,39,Married,MBA,2018-10-18 00:00:00,3,13,Godrej Properties,17.0,1.8,3.7,14,3.9,Active,Better Opportunity,16.0,34.0,12.0,20.0,1700000,141666,Active
