Order_ID,Order_Date,Month,Year,Customer_ID,Customer_Name,Product,Category,Location,Region,Salesperson,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discounted_price,Total_sales,Payment_Mode,Lead_Source,Order_Status,Sales_Category,Lost_Scale
ORD101245,5/23/2024,May,2024,CUST15452,Sourav_Sen,Mixer_Grinder,Home_&_Kitchen,Mumbai,West,Arjun_Mehta,2,3000,2,6000,120,5880,UPI,Facebook,Completed,Low,Good_Sale
ORD101246,6/2/2024,Jun,2024,CUST14106,Sneha_Roy,Bookshelf,Furniture,Kolkata,East,Sneha_Gupta,4,12200,0,48800,0,48800,Cash,Website,Completed,Medium,Good_Sale
ORD101247,4/23/2024,Apr,2024,CUST16138,Ananya_Roy,Mixer_Grinder,Home_&_Kitchen,Kolkata,East,Rahul_Das,1,1800,12,1800,216,1584,Cash,Facebook,Completed,Low,Good_Sale
ORD101248,8/17/2024,Aug,2024,CUST15927,Arjun_Singh,T-Shirt,Fashion,Hyderabad,South,Arjun_Mehta,2,1400,10,2800,280,2520,Cash,Marketplace,Pending,Low,Good_Sale
ORD101249,5/27/2026,May,2026,CUST11470,Priya_Das,Sofa,Furniture,Pune,West,Karan_Bose,1,27800,12,27800,3336,24464,Debit_Card,Facebook,Completed,Medium,Good_Sale
ORD101250,7/31/2024,Jul,2024,CUST17362,Sourav_Sen,Bookshelf,Furniture,Kolkata,East,Priya_Sharma,5,4000,5,20000,1000,19000,Cash,Referral,Completed,Medium,Good_Sale
ORD101251,5/7/2026,May,2026,CUST16285,Priya_Das,Office_Chair,Furniture,Mumbai,West,Amit_Roy,3,5100,2,15300,306,14994,Debit_Card,Referral,Cancelled,Medium,Lost
ORD101252,3/29/2026,Mar,2026,CUST14691,Sneha_Roy,Running_Shoes,Fashion,Bhubaneswar,East,Ananya_Dutta,2,4300,3,8600,258,8342,Net_Banking,Facebook,Pending,Low,Good_Sale
ORD101253,11/27/2025,Nov,2025,CUST13471,Neha_Das,Smartphone,Electronics,Bhubaneswar,East,Arjun_Mehta,2,41200,7,82400,5768,76632,Net_Banking,Referral,Pending,Medium,Good_Sale
ORD101254,12/3/2024,Dec,2024,CUST12850,Sneha_Roy,Air_Conditioner,Appliances,Pune,West,Arjun_Mehta,2,45400,5,90800,4540,86260,Debit_Card,Facebook,Completed,Medium,Good_Sale
ORD101255,4/8/2025,Apr,2025,CUST15050,Arjun_Singh,Washing_Machine,Appliances,Chennai,South,Ananya_Dutta,4,39700,20,158800,31760,127040,Debit_Card,Email,Completed,Medium,Good_Sale
ORD101256,12/16/2025,Dec,2025,CUST15835,Sourav_Sen,Smartphone,Electronics,Chennai,South,Arjun_Mehta,1,18200,3,18200,546,17654,Net_Banking,Website,Returned,Medium,Lost
ORD101257,8/6/2025,Aug,2025,CUST11843,Amit_Kumar,Office_Chair,Furniture,Bengaluru,South,Ananya_Dutta,4,21500,3,86000,2580,83420,UPI,Store_Visit,Completed,Medium,Good_Sale
ORD101258,12/20/2025,Dec,2025,CUST15604,Sneha_Roy,Jacket,Fashion,Mumbai,West,Sneha_Gupta,1,5300,2,5300,106,5194,Cash,Referral,Completed,Low,Good_Sale
ORD101259,2/22/2025,Feb,2025,CUST10591,Rahul_Sharma,Jeans,Fashion,Bengaluru,South,Priya_Sharma,1,3300,10,3300,330,2970,Bank_Transfer,Store_Visit,Completed,Low,Good_Sale
ORD101260,1/5/2026,Jan,2026,CUST12618,Sourav_Sen,Coffee_Maker,Home_&_Kitchen,Pune,West,Arjun_Mehta,3,13600,15,40800,6120,34680,Cash,Instagram,Returned,Medium,Lost
ORD101261,10/31/2025,Oct,2025,CUST15232,Riya_Ghosh,Desk,Furniture,Pune,West,Karan_Bose,3,19400,15,58200,8730,49470,Bank_Transfer,Store_Visit,Completed,Medium,Good_Sale
ORD101262,1/19/2026,Jan,2026,CUST17532,Riya_Ghosh,Cookware_Set,Home_&_Kitchen,Pune,West,Karan_Bose,1,7400,3,7400,222,7178,Net_Banking,Website,Pending,Low,Good_Sale
ORD101263,10/21/2024,Oct,2024,CUST11484,Sourav_Sen,Running_Shoes,Fashion,Pune,West,Priya_Sharma,3,7400,5,22200,1110,21090,UPI,Referral,Pending,Medium,Good_Sale
ORD101264,7/17/2024,Jul,2024,CUST17389,Priya_Das,Coffee_Maker,Home_&_Kitchen,Kolkata,East,Ananya_Dutta,3,7800,12,23400,2808,20592,UPI,Email,Cancelled,Medium,Lost
ORD101265,4/25/2025,Apr,2025,CUST16244,Kunal_Mehta,Office_Chair,Furniture,Pune,West,Amit_Roy,4,14200,0,56800,0,56800,Credit_Card,Facebook,Cancelled,Medium,Lost
ORD101266,1/18/2024,Jan,2024,CUST17624,Rahul_Sharma,Laptop,Electronics,Jaipur,North,Priya_Sharma,5,45200,12,226000,27120,198880,Net_Banking,Google_Ads,Completed,Medium,Good_Sale
ORD101267,10/8/2024,Oct,2024,CUST14130,Arjun_Singh,Smartphone,Electronics,Pune,West,Priya_Sharma,4,62300,2,249200,4984,244216,UPI,Phone_Call,Returned,High,Lost
ORD101268,5/11/2025,May,2025,CUST17546,Riya_Ghosh,Dining_Table,Furniture,Chennai,South,Karan_Bose,2,32500,0,65000,0,65000,Cash,Marketplace,Completed,Medium,Good_Sale
ORD101269,1/10/2026,Jan,2026,CUST12832,Rahul_Sharma,Bookshelf,Furniture,Mumbai,West,Arjun_Mehta,1,17100,2,17100,342,16758,Cash,Phone_Call,Cancelled,Medium,Lost
ORD101270,9/12/2025,Sep,2025,CUST11951,Sourav_Sen,Laptop,Electronics,Ahmedabad,West,Sneha_Gupta,1,93300,15,93300,13995,79305,Net_Banking,Google_Ads,Pending,Medium,Good_Sale
ORD101271,4/20/2024,Apr,2024,CUST11022,Priya_Das,Dining_Table,Furniture,Hyderabad,South,Arjun_Mehta,2,35300,12,70600,8472,62128,UPI,Facebook,Pending,Medium,Good_Sale
ORD101272,10/22/2025,Oct,2025,CUST10608,Kunal_Mehta,Tablet,Electronics,Mumbai,West,Priya_Sharma,3,41800,15,125400,18810,106590,UPI,Phone_Call,Completed,Medium,Good_Sale
ORD101273,7/22/2025,Jul,2025,CUST14220,Rahul_Sharma,Cookware_Set,Home_&_Kitchen,Hyderabad,South,Rahul_Das,3,6000,12,18000,2160,15840,Bank_Transfer,Referral,Returned,Medium,Lost
ORD101274,10/1/2025,Oct,2025,CUST16703,Neha_Das,Refrigerator,Appliances,Delhi,North,Riya_Sen,1,41800,15,41800,6270,35530,Credit_Card,Email,Completed,Medium,Good_Sale
ORD101275,12/9/2024,Dec,2024,CUST10201,Amit_Kumar,Air_Conditioner,Appliances,Bhubaneswar,East,Priya_Sharma,3,84400,7,253200,17724,235476,UPI,Marketplace,Completed,High,Good_Sale
ORD101276,5/23/2024,May,2024,CUST11398,Arjun_Singh,Microwave,Appliances,Ahmedabad,West,Sneha_Gupta,4,14200,15,56800,8520,48280,Net_Banking,Facebook,Pending,Medium,Good_Sale
ORD101277,7/15/2026,Jul,2026,CUST17524,Arjun_Singh,Refrigerator,Appliances,Bengaluru,South,Neha_Singh,3,61500,0,184500,0,184500,Debit_Card,Referral,Completed,Medium,Good_Sale
ORD101278,7/27/2026,Jul,2026,CUST17224,Kunal_Mehta,Air_Conditioner,Appliances,Ahmedabad,West,Sneha_Gupta,2,37700,10,75400,7540,67860,Bank_Transfer,Marketplace,Returned,Medium,Lost
ORD101279,1/31/2024,Jan,2024,CUST14621,Sourav_Sen,Laptop,Electronics,Kolkata,East,Karan_Bose,1,48400,12,48400,5808,42592,Net_Banking,Facebook,Returned,Medium,Lost
ORD101280,7/29/2025,Jul,2025,CUST16071,Priya_Das,Mixer_Grinder,Home_&_Kitchen,Bengaluru,South,Karan_Bose,2,3600,20,7200,1440,5760,Bank_Transfer,Store_Visit,Returned,Low,Lost
ORD101281,8/3/2024,Aug,2024,CUST10971,Sneha_Roy,Microwave,Appliances,Pune,West,Sneha_Gupta,3,8300,5,24900,1245,23655,UPI,Website,Pending,Medium,Good_Sale
ORD101282,9/6/2025,Sep,2025,CUST14735,Arjun_Singh,Microwave,Appliances,Kolkata,East,Amit_Roy,2,20000,2,40000,800,39200,Cash,Email,Completed,Medium,Good_Sale
ORD101283,6/23/2024,Jun,2024,CUST16462,Kunal_Mehta,Dining_Table,Furniture,Ahmedabad,West,Amit_Roy,2,30100,12,60200,7224,52976,Credit_Card,Facebook,Returned,Medium,Lost
ORD101284,8/28/2025,Aug,2025,CUST10541,Arjun_Singh,Coffee_Maker,Home_&_Kitchen,Jaipur,North,Karan_Bose,2,5600,0,11200,0,11200,Bank_Transfer,Referral,Completed,Medium,Good_Sale
ORD101285,6/6/2025,Jun,2025,CUST10147,Kunal_Mehta,Dining_Table,Furniture,Chennai,South,Riya_Sen,2,36800,12,73600,8832,64768,Credit_Card,Google_Ads,Completed,Medium,Good_Sale
ORD101286,4/17/2026,Apr,2026,CUST12451,Sourav_Sen,Laptop,Electronics,Mumbai,West,Neha_Singh,1,49400,12,49400,5928,43472,Cash,Referral,Cancelled,Medium,Lost
ORD101287,2/24/2025,Feb,2025,CUST11903,Ananya_Roy,Cookware_Set,Home_&_Kitchen,Ahmedabad,West,Arjun_Mehta,2,9300,12,18600,2232,16368,UPI,Google_Ads,Completed,Medium,Good_Sale
ORD101288,8/22/2024,Aug,2024,CUST12963,Neha_Das,Office_Chair,Furniture,Bengaluru,South,Vikram_Patel,1,13400,3,13400,402,12998,Debit_Card,Marketplace,Returned,Medium,Lost
ORD101289,2/20/2024,Feb,2024,CUST13542,Arjun_Singh,Tablet,Electronics,Ahmedabad,West,Arjun_Mehta,2,43400,2,86800,1736,85064,Bank_Transfer,Email,Completed,Medium,Good_Sale
ORD101290,2/24/2025,Feb,2025,CUST11968,Riya_Ghosh,Washing_Machine,Appliances,Pune,West,Neha_Singh,2,26200,10,52400,5240,47160,Cash,Marketplace,Completed,Medium,Good_Sale
ORD101291,2/11/2026,Feb,2026,CUST11740,Riya_Ghosh,Office_Chair,Furniture,Kolkata,East,Neha_Singh,3,9800,5,29400,1470,27930,Cash,Facebook,Completed,Medium,Good_Sale
ORD101292,1/13/2026,Jan,2026,CUST16353,Amit_Kumar,Mixer_Grinder,Home_&_Kitchen,Kolkata,East,Priya_Sharma,5,6400,5,32000,1600,30400,Bank_Transfer,Instagram,Pending,Medium,Good_Sale
ORD101293,7/17/2026,Jul,2026,CUST16635,Amit_Kumar,Running_Shoes,Fashion,Kolkata,East,Riya_Sen,3,3300,2,9900,198,9702,Cash,Referral,Returned,Low,Lost
ORD101294,8/15/2024,Aug,2024,CUST12860,Priya_Das,Laptop,Electronics,Kolkata,East,Ananya_Dutta,1,85500,5,85500,4275,81225,Debit_Card,Phone_Call,Cancelled,Medium,Lost
ORD101295,4/2/2025,Apr,2025,CUST15040,Amit_Kumar,Bookshelf,Furniture,Mumbai,West,Amit_Roy,3,15200,15,45600,6840,38760,Credit_Card,Facebook,Completed,Medium,Good_Sale
ORD101296,4/11/2026,Apr,2026,CUST15996,Ananya_Roy,Jeans,Fashion,Kolkata,East,Karan_Bose,1,3900,20,3900,780,3120,UPI,Instagram,Returned,Low,Lost
ORD101297,8/28/2026,Aug,2026,CUST12659,Amit_Kumar,Desk,Furniture,Bhubaneswar,East,Karan_Bose,1,12300,5,12300,615,11685,Bank_Transfer,Google_Ads,Pending,Medium,Good_Sale
ORD101298,9/18/2025,Sep,2025,CUST10446,Ananya_Roy,Refrigerator,Appliances,Bhubaneswar,East,Karan_Bose,1,56800,2,56800,1136,55664,UPI,Email,Completed,Medium,Good_Sale
ORD101299,2/15/2026,Feb,2026,CUST16758,Sneha_Roy,Jeans,Fashion,Delhi,North,Ananya_Dutta,5,3600,0,18000,0,18000,Net_Banking,Google_Ads,Completed,Medium,Good_Sale
ORD101300,12/16/2025,Dec,2025,CUST13103,Sneha_Roy,Laptop,Electronics,Bengaluru,South,Neha_Singh,2,64500,2,129000,2580,126420,UPI,Phone_Call,Completed,Medium,Good_Sale
ORD101301,6/6/2025,Jun,2025,CUST12149,Priya_Das,Air_Conditioner,Appliances,Ahmedabad,West,Priya_Sharma,1,40200,0,40200,0,40200,Bank_Transfer,Phone_Call,Cancelled,Medium,Lost
ORD101302,7/17/2024,Jul,2024,CUST15199,Ananya_Roy,Running_Shoes,Fashion,Pune,West,Priya_Sharma,1,10200,12,10200,1224,8976,Debit_Card,Facebook,Cancelled,Low,Lost
ORD101303,11/15/2025,Nov,2025,CUST10143,Amit_Kumar,Refrigerator,Appliances,Chennai,South,Riya_Sen,3,42100,10,126300,12630,113670,Credit_Card,Email,Completed,Medium,Good_Sale
ORD101304,3/25/2025,Mar,2025,CUST15767,Sourav_Sen,Mixer_Grinder,Home_&_Kitchen,Bhubaneswar,East,Riya_Sen,4,8300,15,33200,4980,28220,Debit_Card,Website,Completed,Medium,Good_Sale
ORD101305,4/15/2025,Apr,2025,CUST17878,Riya_Ghosh,Washing_Machine,Appliances,Pune,West,Vikram_Patel,1,50400,3,50400,1512,48888,UPI,Store_Visit,Returned,Medium,Lost
ORD101306,5/7/2025,May,2025,CUST13914,Kunal_Mehta,Refrigerator,Appliances,Pune,West,Vikram_Patel,1,36900,15,36900,5535,31365,Cash,Google_Ads,Completed,Medium,Good_Sale
ORD101307,2/24/2024,Feb,2024,CUST14095,Kunal_Mehta,Desk,Furniture,Chennai,South,Amit_Roy,1,22700,2,22700,454,22246,Debit_Card,Email,Completed,Medium,Good_Sale
ORD101308,1/6/2024,Jan,2024,CUST17030,Priya_Das,Office_Chair,Furniture,Chennai,South,Vikram_Patel,3,8700,3,26100,783,25317,Debit_Card,Referral,Returned,Medium,Lost
ORD101309,3/27/2024,Mar,2024,CUST12860,Ananya_Roy,Running_Shoes,Fashion,Mumbai,West,Riya_Sen,1,2600,20,2600,520,2080,Net_Banking,Phone_Call,Completed,Low,Good_Sale
ORD101310,12/17/2025,Dec,2025,CUST15690,Neha_Das,Mixer_Grinder,Home_&_Kitchen,Chennai,South,Priya_Sharma,1,8700,15,8700,1305,7395,Cash,Facebook,Completed,Low,Good_Sale
ORD101311,3/14/2024,Mar,2024,CUST13696,Rahul_Sharma,Jeans,Fashion,Bhubaneswar,East,Riya_Sen,1,2300,10,2300,230,2070,Net_Banking,Email,Pending,Low,Good_Sale
ORD101312,1/21/2026,Jan,2026,CUST11461,Sourav_Sen,Sofa,Furniture,Bengaluru,South,Arjun_Mehta,2,60000,10,120000,12000,108000,UPI,Unknwon,Completed,Medium,Good_Sale
ORD101313,5/21/2026,May,2026,CUST10133,Priya_Das,Air_Conditioner,Appliances,Delhi,North,Ananya_Dutta,1,63700,12,63700,7644,56056,Cash,Facebook,Completed,Medium,Good_Sale
ORD101314,3/27/2024,Mar,2024,CUST11858,Priya_Das,Mixer_Grinder,Home_&_Kitchen,Chennai,South,Vikram_Patel,1,6600,15,6600,990,5610,Net_Banking,Store_Visit,Completed,Low,Good_Sale
ORD101315,6/22/2024,Jun,2024,CUST15880,Riya_Ghosh,Cookware_Set,Home_&_Kitchen,Ahmedabad,West,Neha_Singh,1,3700,3,3700,111,3589,Cash,Email,Completed,Low,Good_Sale
ORD101316,7/29/2024,Jul,2024,CUST17155,Arjun_Singh,Desk,Furniture,Bhubaneswar,East,Priya_Sharma,3,19700,0,59100,0,59100,UPI,Facebook,Cancelled,Medium,Lost
ORD101317,7/28/2024,Jul,2024,CUST17419,Kunal_Mehta,Microwave,Appliances,Chennai,South,Karan_Bose,2,16900,2,33800,676,33124,Cash,Email,Completed,Medium,Good_Sale
ORD101318,2/11/2024,Feb,2024,CUST11041,Riya_Ghosh,Jacket,Fashion,Ahmedabad,West,Ananya_Dutta,5,7300,5,36500,1825,34675,Bank_Transfer,Referral,Pending,Medium,Good_Sale
ORD101319,11/3/2024,Nov,2024,CUST16520,Rahul_Sharma,Running_Shoes,Fashion,Mumbai,West,Riya_Sen,2,1800,3,3600,108,3492,Credit_Card,Website,Completed,Low,Good_Sale
ORD101320,10/28/2025,Oct,2025,CUST17480,Riya_Ghosh,Dining_Table,Furniture,Hyderabad,South,Neha_Singh,1,41300,7,41300,2891,38409,Bank_Transfer,Website,Completed,Medium,Good_Sale
ORD101321,7/18/2026,Jul,2026,CUST11669,Rahul_Sharma,Tablet,Electronics,Hyderabad,South,Ananya_Dutta,1,15500,2,15500,310,15190,Bank_Transfer,Instagram,Completed,Medium,Good_Sale
ORD101322,10/18/2025,Oct,2025,CUST11990,Ananya_Roy,Desk,Furniture,Bengaluru,South,Sneha_Gupta,5,25200,10,126000,12600,113400,UPI,Email,Completed,Medium,Good_Sale
ORD101323,5/30/2024,May,2024,CUST14220,Sneha_Roy,Jeans,Fashion,Ahmedabad,West,Amit_Roy,2,5000,12,10000,1200,8800,Cash,Website,Completed,Low,Good_Sale
ORD101324,2/28/2026,Feb,2026,CUST14754,Riya_Ghosh,Mixer_Grinder,Home_&_Kitchen,Jaipur,North,Arjun_Mehta,1,8300,0,8300,0,8300,Debit_Card,Facebook,Pending,Low,Good_Sale
ORD101325,11/11/2024,Nov,2024,CUST17192,Arjun_Singh,Mixer_Grinder,Home_&_Kitchen,Bengaluru,South,Priya_Sharma,3,2000,3,6000,180,5820,Credit_Card,Instagram,Returned,Low,Lost
ORD101326,10/29/2024,Oct,2024,CUST17117,Sneha_Roy,Headphones,Electronics,Delhi,North,Riya_Sen,2,2600,7,5200,364,4836,Cash,Google_Ads,Completed,Low,Good_Sale
ORD101327,10/18/2025,Oct,2025,CUST11711,Priya_Das,Refrigerator,Appliances,Jaipur,North,Neha_Singh,1,64100,0,64100,0,64100,Cash,Referral,Completed,Medium,Good_Sale
ORD101328,7/11/2025,Jul,2025,CUST13557,Ananya_Roy,Smartphone,Electronics,Jaipur,North,Neha_Singh,3,23700,10,71100,7110,63990,UPI,Marketplace,Completed,Medium,Good_Sale
ORD101329,1/1/2026,Jan,2026,CUST15235,Amit_Kumar,Refrigerator,Appliances,Bhubaneswar,East,Amit_Roy,1,37700,12,37700,4524,33176,Bank_Transfer,Website,Returned,Medium,Lost
ORD101330,4/4/2025,Apr,2025,CUST12484,Priya_Das,Sofa,Furniture,Mumbai,West,Arjun_Mehta,1,41200,5,41200,2060,39140,Net_Banking,Referral,Pending,Medium,Good_Sale
ORD101331,12/20/2025,Dec,2025,CUST11839,Rahul_Sharma,Running_Shoes,Fashion,Ahmedabad,West,Neha_Singh,3,3000,0,9000,0,9000,Debit_Card,Marketplace,Completed,Low,Good_Sale
ORD101332,1/18/2026,Jan,2026,CUST11433,Kunal_Mehta,Microwave,Appliances,Unknown_,West,Arjun_Mehta,2,13100,7,26200,1834,24366,Debit_Card,Store_Visit,Completed,Medium,Good_Sale
ORD101333,2/17/2024,Feb,2024,CUST15890,Sneha_Roy,Running_Shoes,Fashion,Ahmedabad,West,Sneha_Gupta,1,11400,15,11400,1710,9690,Bank_Transfer,Email,Completed,Low,Good_Sale
ORD101334,8/5/2026,Aug,2026,CUST10712,Sneha_Roy,Coffee_Maker,Home_&_Kitchen,Jaipur,North,Riya_Sen,1,4400,3,4400,132,4268,Debit_Card,Instagram,Returned,Low,Lost
ORD101335,1/6/2025,Jan,2025,CUST10894,Riya_Ghosh,Jeans,Fashion,Bhubaneswar,East,Arjun_Mehta,2,1500,15,3000,450,2550,Bank_Transfer,Instagram,Completed,Low,Good_Sale
ORD101336,10/29/2025,Oct,2025,CUST17375,Ananya_Roy,Bookshelf,Furniture,Hyderabad,South,Vikram_Patel,3,9000,15,27000,4050,22950,Cash,Referral,Completed,Medium,Good_Sale
ORD101337,1/16/2024,Jan,2024,CUST10807,Arjun_Singh,Washing_Machine,Appliances,Kolkata,East,Sneha_Gupta,1,49300,3,49300,1479,47821,Credit_Card,Email,Completed,Medium,Good_Sale
ORD101338,8/27/2024,Aug,2024,CUST15070,Riya_Ghosh,Desk,Furniture,Delhi,North,Sneha_Gupta,2,8100,10,16200,1620,14580,Net_Banking,Store_Visit,Pending,Medium,Good_Sale
ORD101339,10/31/2025,Oct,2025,CUST11438,Rahul_Sharma,Air_Conditioner,Appliances,Jaipur,North,Ananya_Dutta,1,42800,0,42800,0,42800,Credit_Card,Instagram,Completed,Medium,Good_Sale
ORD101340,8/31/2026,Aug,2026,CUST11505,Neha_Das,Running_Shoes,Fashion,Jaipur,North,Karan_Bose,5,9100,7,45500,3185,42315,Debit_Card,Facebook,Returned,Medium,Lost
ORD101341,4/11/2025,Apr,2025,CUST15776,Sneha_Roy,Jeans,Fashion,Kolkata,East,Riya_Sen,4,4700,15,18800,2820,15980,Bank_Transfer,Referral,Completed,Medium,Good_Sale
ORD101342,3/16/2024,Mar,2024,CUST15209,Rahul_Sharma,Tablet,Electronics,Bengaluru,South,Karan_Bose,1,55000,20,55000,11000,44000,Debit_Card,Facebook,Completed,Medium,Good_Sale
ORD101343,8/4/2025,Aug,2025,CUST15887,Ananya_Roy,Tablet,Electronics,Mumbai,West,Vikram_Patel,2,46000,2,92000,1840,90160,Credit_Card,Website,Completed,Medium,Good_Sale
ORD101344,8/18/2024,Aug,2024,CUST11017,Kunal_Mehta,Jacket,Fashion,Bengaluru,South,Arjun_Mehta,5,2700,10,13500,1350,12150,UPI,Phone_Call,Returned,Medium,Lost
ORD101345,9/3/2025,Sep,2025,CUST16898,Kunal_Mehta,Headphones,Electronics,Pune,West,Sneha_Gupta,1,3400,0,3400,0,3400,Bank_Transfer,Phone_Call,Completed,Low,Good_Sale
ORD101346,9/9/2025,Sep,2025,CUST14251,Sourav_Sen,Bookshelf,Furniture,Chennai,South,Sneha_Gupta,1,14800,3,14800,444,14356,Credit_Card,Referral,Returned,Medium,Lost
ORD101347,11/9/2024,Nov,2024,CUST11617,Amit_Kumar,Mixer_Grinder,Home_&_Kitchen,Hyderabad,South,Neha_Singh,1,6400,15,6400,960,5440,Bank_Transfer,Referral,Completed,Low,Good_Sale
ORD101348,5/8/2026,May,2026,CUST15132,Sneha_Roy,Microwave,Appliances,Hyderabad,South,Ananya_Dutta,2,21300,10,42600,4260,38340,Cash,Marketplace,Completed,Medium,Good_Sale
ORD101349,10/18/2025,Oct,2025,CUST16717,Priya_Das,Microwave,Appliances,Pune,West,Rahul_Das,5,13000,5,65000,3250,61750,Cash,Google_Ads,Pending,Medium,Good_Sale
ORD101350,1/2/2024,Jan,2024,CUST17611,Priya_Das,Jacket,Fashion,Pune,West,Rahul_Das,1,2200,20,2200,440,1760,UPI,Instagram,Completed,Low,Good_Sale
ORD101351,5/5/2026,May,2026,CUST10678,Arjun_Singh,Smartphone,Electronics,Kolkata,East,Karan_Bose,1,68700,12,68700,8244,60456,UPI,Store_Visit,Completed,Medium,Good_Sale
ORD101352,6/13/2024,Jun,2024,CUST10008,Priya_Das,Dining_Table,Furniture,Delhi,North,Sneha_Gupta,1,29500,0,29500,0,29500,Cash,Referral,Cancelled,Medium,Lost
ORD101353,10/3/2025,Oct,2025,CUST10435,Riya_Ghosh,T-Shirt,Fashion,Bengaluru,South,Rahul_Das,2,1300,0,2600,0,2600,Debit_Card,Email,Returned,Low,Lost
ORD101354,3/29/2024,Mar,2024,CUST10509,Neha_Das,Cookware_Set,Home_&_Kitchen,Hyderabad,South,Amit_Roy,1,7400,10,7400,740,6660,Cash,Instagram,Completed,Low,Good_Sale
ORD101355,8/17/2024,Aug,2024,CUST13708,Ananya_Roy,Office_Chair,Furniture,Bhubaneswar,East,Karan_Bose,1,12800,15,12800,1920,10880,Cash,Referral,Completed,Medium,Good_Sale
ORD101356,1/31/2025,Jan,2025,CUST12414,Neha_Das,T-Shirt,Fashion,Jaipur,North,Riya_Sen,3,800,2,2400,48,2352,Net_Banking,Facebook,Cancelled,Low,Lost
ORD101357,1/11/2026,Jan,2026,CUST17003,Sourav_Sen,Sofa,Furniture,Pune,West,Karan_Bose,4,62000,7,248000,17360,230640,Credit_Card,Facebook,Completed,High,Good_Sale
ORD101358,6/26/2024,Jun,2024,CUST11774,Sourav_Sen,Tablet,Electronics,Kolkata,East,Amit_Roy,1,52100,15,52100,7815,44285,Bank_Transfer,Referral,Completed,Medium,Good_Sale
ORD101359,2/12/2025,Feb,2025,CUST10982,Riya_Ghosh,Tablet,Electronics,Delhi,North,Sneha_Gupta,2,53500,15,107000,16050,90950,Cash,Referral,Completed,Medium,Good_Sale
ORD101360,1/3/2024,Jan,2024,CUST12808,Priya_Das,Dining_Table,Furniture,Hyderabad,South,Priya_Sharma,2,24600,10,49200,4920,44280,UPI,Google_Ads,Returned,Medium,Lost
ORD101361,9/9/2025,Sep,2025,CUST17134,Neha_Das,Smartphone,Electronics,Chennai,South,Ananya_Dutta,3,72800,20,218400,43680,174720,Net_Banking,Phone_Call,Completed,Medium,Good_Sale
ORD101362,6/26/2026,Jun,2026,CUST15908,Amit_Kumar,Smartphone,Electronics,Pune,West,Amit_Roy,5,24500,20,122500,24500,98000,Bank_Transfer,Referral,Completed,Medium,Good_Sale
ORD101363,11/2/2024,Nov,2024,CUST14496,Priya_Das,Dining_Table,Furniture,Delhi,North,Neha_Singh,5,50800,15,254000,38100,215900,UPI,Facebook,Completed,High,Good_Sale
ORD101364,12/29/2025,Dec,2025,CUST17405,Sneha_Roy,Office_Chair,Furniture,Jaipur,North,Arjun_Mehta,1,14000,12,14000,1680,12320,Net_Banking,Instagram,Completed,Medium,Good_Sale
ORD101365,6/25/2026,Jun,2026,CUST15424,Priya_Das,Jacket,Fashion,Hyderabad,South,Arjun_Mehta,5,5300,20,26500,5300,21200,Debit_Card,Marketplace,Completed,Medium,Good_Sale
ORD101366,4/17/2025,Apr,2025,CUST14370,Ananya_Roy,Laptop,Electronics,Chennai,South,Rahul_Das,1,93100,0,93100,0,93100,Bank_Transfer,Instagram,Cancelled,Medium,Lost
ORD101367,3/31/2024,Mar,2024,CUST14262,Rahul_Sharma,Sofa,Furniture,Kolkata,East,Sneha_Gupta,5,58500,0,292500,0,292500,Debit_Card,Instagram,Completed,High,Good_Sale
ORD101368,7/27/2024,Jul,2024,CUST12732,Sourav_Sen,T-Shirt,Fashion,Jaipur,North,Sneha_Gupta,1,600,7,600,42,558,UPI,Google_Ads,Pending,Low,Good_Sale
ORD101369,8/30/2024,Aug,2024,CUST10533,Unknown_customer,Bookshelf,Furniture,Chennai,South,Sneha_Gupta,1,5900,12,5900,708,5192,Cash,Phone_Call,Pending,Low,Good_Sale
ORD101370,12/12/2024,Dec,2024,CUST12863,Rahul_Sharma,Washing_Machine,Appliances,Mumbai,West,Arjun_Mehta,1,52000,20,52000,10400,41600,Debit_Card,Store_Visit,Completed,Medium,Good_Sale
ORD101371,4/27/2025,Apr,2025,CUST10190,Riya_Ghosh,Mixer_Grinder,Home_&_Kitchen,Bengaluru,South,Amit_Roy,1,4100,12,4100,492,3608,Bank_Transfer,Store_Visit,Returned,Low,Lost
ORD101372,9/29/2025,Sep,2025,CUST10049,Kunal_Mehta,Sofa,Furniture,Bengaluru,South,Vikram_Patel,2,32000,3,64000,1920,62080,Cash,Facebook,Completed,Medium,Good_Sale
ORD101373,3/15/2024,Mar,2024,CUST12341,Sneha_Roy,Running_Shoes,Fashion,Kolkata,East,Karan_Bose,3,6000,20,18000,3600,14400,Debit_Card,Referral,Pending,Medium,Good_Sale
ORD101374,5/11/2024,May,2024,CUST17025,Amit_Kumar,Running_Shoes,Fashion,Bhubaneswar,East,Neha_Singh,3,3900,0,11700,0,11700,Debit_Card,Google_Ads,Pending,Medium,Good_Sale
ORD101375,5/15/2026,May,2026,CUST12096,Neha_Das,Mixer_Grinder,Home_&_Kitchen,Jaipur,North,Neha_Singh,1,8700,0,8700,0,8700,Cash,Website,Returned,Low,Lost
